Date,Price,Zone
1/3/2019 7:00:00 AM,30.157500,LZ_HOUSTON
1/3/2019 7:00:00 AM,31.040000,LZ_NORTH
1/3/2019 8:00:00 AM,29.440000,LZ_HOUSTON
1/3/2019 8:00:00 AM,28.745000,LZ_RAYBN
1/3/2019 8:00:00 AM,29.152500,LZ_SOUTH
1/3/2019 8:00:00 AM,30.770000,LZ_WEST
1/3/2019 8:00:00 AM,29.280000,LZ_LCRA
1/3/2019 8:00:00 AM,29.315000,LZ_AEN
1/3/2019 8:00:00 AM,29.232500,LZ_CPS
1/3/2019 8:00:00 AM,29.195000,LZ_NORTH
1/3/2019 9:00:00 AM,30.432500,LZ_HOUSTON
1/3/2019 9:00:00 AM,30.165000,LZ_LCRA
1/3/2019 9:00:00 AM,30.095000,LZ_CPS
1/3/2019 9:00:00 AM,29.152500,LZ_RAYBN
1/3/2019 9:00:00 AM,31.542500,LZ_WEST
1/3/2019 9:00:00 AM,29.957500,LZ_NORTH
1/3/2019 9:00:00 AM,30.217500,LZ_AEN
